brand,screenSize,energyConsumption,star,screenTech
philips,65.0,813.0,2.5,LCD
philips,65.0,409.0,5.5,LED
philips,65.0,295.0,7.0,LED
philips,65.0,488.0,4.5,LED
philips,65.0,645.0,3.5,LED
philips,65.0,442.0,5.0,LCD
philips,65.0,442.0,5.0,LCD
philips,65.0,442.0,5.0,LCD
philips,65.0,464.0,5.0,LED
philips,65.0,399.0,5.5,LED
philips,65.0,379.0,5.5,LED
philips,65.0,518.0,4.5,LED
philips,65.0,518.0,4.5,LED
philips,65.0,382.0,5.5,LED
philips,65.0,382.0,5.5,LED
philips,65.0,725.0,3.0,LED
philips,65.0,725.0,3.0,LED
philips,65.0,381.0,5.5,LED
philips,65.0,469.0,4.5,LED
philips,65.0,469.0,4.5,LED
philips,65.0,481.0,4.5,LED
philips,65.0,523.0,4.0,LED
philips,65.0,523.0,4.0,LED
philips,65.0,574.0,4.0,LED
philips,65.0,574.0,4.0,LED
philips,65.0,1011.0,1.5,OLED
philips,65.0,463.0,5.0,OLED
philips,65.0,463.0,5.0,OLED
philips,65.0,462.0,5.0,LED
philips,70.0,516.0,5.0,LCD
philips,70.0,590.0,4.5,LED
philips,70.0,590.0,4.5,LED
philips,70.0,590.0,4.5,LED
philips,70.0,544.0,4.5,LED
philips,70.0,589.0,4.5,LED
philips,70.0,589.0,4.5,LED
philips,70.0,528.0,5.0,LED
philips,75.0,451.0,6.0,LED
philips,75.0,785.0,3.5,LED
philips,75.0,785.0,3.5,LED
philips,75.0,667.0,4.5,LED
philips,75.0,587.0,5.0,LED
philips,75.0,682.0,4.5,LED
philips,75.0,682.0,4.5,LED
philips,75.0,443.0,6.0,LED
philips,75.0,478.0,6.0,LCD
philips,75.0,478.0,6.0,LCD
philips,75.0,478.0,6.0,LCD
philips,75.0,537.0,5.5,LED
philips,75.0,537.0,5.5,LED
philips,75.0,617.0,4.5,LED
philips,75.0,617.0,4.5,LED
philips,75.0,580.0,5.0,LED
philips,75.0,580.0,5.0,LED
philips,75.0,450.0,6.0,LED
philips,78.0,798.0,4.0,OLED
philips,85.0,463.0,7.0,LED
philips,86.0,963.0,4.0,LED
philips,86.0,882.0,4.5,LED
polaroid,24.0,68.0,6.0,LED
polaroid,31.0,104.0,6.0,LCD
polaroid,32.0,98.0,6.0,LED
polaroid,32.0,99.0,6.0,LCD
polaroid,32.0,105.0,6.0,LCD
polaroid,32.0,103.0,6.0,LCD
polaroid,39.0,149.0,6.0,LCD
polaroid,40.0,151.0,6.0,LCD
polaroid,40.0,151.0,6.0,LCD
polaroid,50.0,202.0,6.0,LED
polaroid,54.0,254.0,6.0,LCD
polaroid,55.0,294.0,5.5,LCD
polaroid,55.0,273.0,6.0,LED
polaroid,64.0,370.0,6.0,LCD
polaroid,64.0,370.0,6.0,LCD
polaroid,65.0,367.0,6.0,LED
polaroid,70.0,397.0,6.0,LCD
prism+,55.0,424.0,4.0,LED
prism+,55.0,304.0,5.5,LED
prism+,55.0,320.0,5.0,LED
prism+,65.0,400.0,5.5,LED
prism+,65.0,465.0,5.0,LED
prism+,65.0,450.0,5.0,LED
prism+,75.0,580.0,5.0,LED
prism+,75.0,670.0,4.5,LED
qbell,32.0,131.0,5.0,LED
qbell,32.0,131.0,5.0,LED
qbell,40.0,189.0,5.0,LED
qbell,50.0,400.0,3.0,LED
qbell,50.0,284.0,5.0,LED
qbell,55.0,339.0,5.0,LCD
qbell,70.0,550.0,4.5,LED
qbell,70.0,690.0,3.5,LED
s vision,55.0,379.0,4.5,LED
samsung,31.0,134.0,4.5,LED
samsung,31.0,134.0,4.5,LED
samsung,31.0,134.0,4.5,LED
samsung,31.0,116.0,5.5,LED
samsung,31.0,116.0,5.5,LED
samsung,31.0,116.0,5.5,LED
samsung,31.0,145.0,4.5,LED
samsung,31.0,145.0,4.5,LED
samsung,31.0,145.0,4.5,LED
samsung,31.0,145.0,4.5,LED
samsung,31.0,160.0,4.0,LED
samsung,32.0,182.0,3.5,LED
samsung,32.0,182.0,3.5,LED
samsung,32.0,182.0,3.5,LED
samsung,39.0,218.0,4.0,LED
samsung,42.0,259.0,4.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,284.0,3.5,LED
samsung,42.0,284.0,3.5,LED
samsung,42.0,284.0,3.5,LED
samsung,42.0,284.0,3.5,LED
samsung,42.0,332.0,3.0,LED
samsung,42.0,332.0,3.0,LED
samsung,42.0,332.0,3.0,LED
samsung,42.0,353.0,2.5,LED
samsung,42.0,353.0,2.5,LED
samsung,42.0,353.0,2.5,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,332.0,3.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,353.0,2.5,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,339.0,3.0,LED
samsung,42.0,339.0,3.0,LED
samsung,42.0,364.0,2.5,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,259.0,4.0,LED
samsung,42.0,259.0,4.0,LED
samsung,42.0,259.0,4.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,255.0,4.0,LED
samsung,42.0,266.0,4.0,LED
samsung,43.0,237.0,4.5,LED
samsung,43.0,255.0,4.0,LED
samsung,43.0,270.0,4.0,LED
samsung,43.0,270.0,4.0,LED
samsung,43.0,270.0,4.0,LED
samsung,43.0,270.0,4.0,LED
samsung,43.0,364.0,2.5,LED
samsung,43.0,364.0,2.5,LED
samsung,43.0,364.0,2.5,LED
samsung,43.0,339.0,3.0,LED
samsung,43.0,339.0,3.0,LED
samsung,43.0,339.0,3.0,LED
samsung,43.0,302.0,3.5,LED
samsung,43.0,302.0,3.5,LED
samsung,43.0,302.0,3.5,LED
samsung,43.0,302.0,3.5,LED
samsung,43.0,251.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,306.0,3.0,LED
samsung,43.0,306.0,3.0,LED
samsung,43.0,306.0,3.0,LED
samsung,43.0,306.0,3.0,LED
samsung,43.0,270.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,259.0,4.0,LED
samsung,43.0,233.0,4.5,LED
samsung,43.0,233.0,4.5,LED
samsung,43.0,233.0,4.5,LED
samsung,43.0,237.0,4.5,LED
samsung,43.0,237.0,4.5,LED
samsung,43.0,237.0,4.5,LED
samsung,43.0,339.0,3.0,LED
samsung,43.0,339.0,3.0,LED
samsung,43.0,339.0,3.0,LED
samsung,43.0,262.0,4.0,LED
samsung,43.0,262.0,4.0,LED
samsung,43.0,262.0,4.0,LED
samsung,43.0,262.0,4.0,LED
samsung,43.0,251.0,4.0,LED
samsung,43.0,291.0,3.5,LED
samsung,43.0,291.0,3.5,LED
samsung,43.0,291.0,3.5,LED
samsung,43.0,251.0,4.0,LED
samsung,43.0,251.0,4.0,LED
samsung,43.0,251.0,4.0,LED
samsung,43.0,251.0,4.0,LED
samsung,43.0,262.0,4.0,LED
samsung,43.0,262.0,4.0,LED
samsung,43.0,262.0,4.0,LED
samsung,48.0,295.0,4.5,LED
samsung,49.0,375.0,3.5,LED
samsung,49.0,375.0,3.5,LED
samsung,49.0,375.0,3.5,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,470.0,2.5,LED
samsung,49.0,470.0,2.5,LED
samsung,49.0,470.0,2.5,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,299.0,4.5,LED
samsung,49.0,470.0,2.5,LED
samsung,49.0,313.0,4.5,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,313.0,4.5,LED
samsung,49.0,291.0,4.5,LED
samsung,49.0,291.0,4.5,LED
samsung,49.0,353.0,4.0,LED
samsung,49.0,353.0,4.0,LED
samsung,49.0,339.0,4.0,LED
samsung,49.0,397.0,3.5,LED
samsung,49.0,397.0,3.5,LED
samsung,49.0,397.0,3.5,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,470.0,2.5,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,339.0,4.0,LED
samsung,49.0,339.0,4.0,LED
samsung,49.0,339.0,4.0,LED
samsung,49.0,288.0,4.5,LED
samsung,49.0,302.0,4.5,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,335.0,4.0,LED
samsung,49.0,313.0,4.5,LED
samsung,49.0,262.0,5.0,LED
samsung,49.0,346.0,4.0,LED
samsung,49.0,346.0,4.0,LED
samsung,49.0,346.0,4.0,LED
samsung,49.0,346.0,4.0,LED
samsung,49.0,412.0,3.0,LED
samsung,49.0,412.0,3.0,LED
samsung,49.0,412.0,3.0,LED
samsung,49.0,353.0,4.0,LED
samsung,49.0,353.0,4.0,LED
samsung,49.0,353.0,4.0,LED
samsung,49.0,507.0,2.0,LED
samsung,49.0,291.0,4.5,LED
samsung,49.0,295.0,4.5,LED
samsung,49.0,295.0,4.5,LED
samsung,49.0,295.0,4.5,LED
samsung,49.0,346.0,4.0,LED
samsung,49.0,295.0,4.5,LED
samsung,49.0,280.0,5.0,LED
samsung,49.0,280.0,5.0,LED
samsung,49.0,280.0,5.0,LED
samsung,49.0,346.0,4.0,LED
samsung,49.0,346.0,4.0,LED
samsung,49.0,346.0,4.0,LED
samsung,49.0,295.0,4.5,LED
samsung,49.0,295.0,4.5,LED
samsung,49.0,295.0,4.5,LED
samsung,49.0,280.0,5.0,LED
samsung,49.0,295.0,4.5,LED
samsung,49.0,295.0,4.5,LED
samsung,49.0,295.0,4.5,LED
samsung,49.0,295.0,4.5,LED
samsung,49.0,244.0,5.5,LED
samsung,49.0,244.0,5.5,LED
samsung,49.0,244.0,5.5,LED
samsung,49.0,299.0,4.5,LED
samsung,49.0,299.0,4.5,LED
samsung,49.0,299.0,4.5,LED
samsung,49.0,302.0,4.5,LED
samsung,49.0,302.0,4.5,LED
samsung,49.0,302.0,4.5,LED
samsung,49.0,343.0,4.0,LED
samsung,49.0,343.0,4.0,LED
samsung,49.0,343.0,4.0,LED
samsung,49.0,270.0,5.0,LED
samsung,49.0,262.0,5.0,LED
samsung,49.0,262.0,5.0,LED
samsung,49.0,262.0,5.0,LED
samsung,49.0,262.0,5.0,LED
samsung,49.0,262.0,5.0,LED
samsung,49.0,262.0,5.0,LED
samsung,49.0,343.0,4.0,LED
samsung,49.0,306.0,4.5,LED
samsung,49.0,306.0,4.5,LED
samsung,49.0,306.0,4.5,LED
samsung,50.0,353.0,4.0,LED
samsung,50.0,328.0,4.0,LED
samsung,50.0,328.0,4.0,LED
samsung,50.0,328.0,4.0,LED
samsung,50.0,328.0,4.0,LED
samsung,50.0,343.0,4.0,LED
samsung,50.0,306.0,4.5,LED
samsung,50.0,306.0,4.5,LED
samsung,50.0,306.0,4.5,LED
samsung,50.0,306.0,4.5,LED
samsung,55.0,795.0,1.0,LED
samsung,55.0,795.0,1.0,LED
samsung,55.0,795.0,1.0,LED
samsung,55.0,565.0,2.5,LED
samsung,55.0,565.0,2.5,LED
samsung,55.0,503.0,3.0,LED
samsung,55.0,503.0,3.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,485.0,3.0,LED
samsung,55.0,485.0,3.0,LED
samsung,55.0,485.0,3.0,LED
samsung,55.0,543.0,2.5,LED
samsung,55.0,543.0,2.5,LED
samsung,55.0,543.0,2.5,LED
samsung,55.0,310.0,5.0,LED
samsung,55.0,310.0,5.0,LED
samsung,55.0,310.0,5.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,310.0,5.0,LED
samsung,55.0,408.0,4.0,LED
samsung,55.0,408.0,4.0,LED
samsung,55.0,408.0,4.0,LED
samsung,55.0,726.0,1.5,LED
samsung,55.0,310.0,5.0,LED
samsung,55.0,514.0,3.0,LED
samsung,55.0,514.0,3.0,LED
samsung,55.0,335.0,5.0,LED
samsung,55.0,284.0,5.5,LED
samsung,55.0,419.0,4.0,LED
samsung,55.0,419.0,4.0,LED
samsung,55.0,419.0,4.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,594.0,2.5,LED
samsung,55.0,594.0,2.5,LED
samsung,55.0,594.0,2.5,LED
samsung,55.0,514.0,3.0,LED
samsung,55.0,514.0,3.0,LED
samsung,55.0,514.0,3.0,LED
samsung,55.0,499.0,3.0,LED
samsung,55.0,499.0,3.0,LED
samsung,55.0,499.0,3.0,LED
samsung,55.0,635.0,2.0,LED
samsung,55.0,635.0,2.0,LED
samsung,55.0,635.0,2.0,LED
samsung,55.0,817.0,1.0,LED
samsung,55.0,426.0,4.0,LED
samsung,55.0,426.0,4.0,LED
samsung,55.0,426.0,4.0,LED
samsung,55.0,426.0,4.0,LED
samsung,55.0,580.0,2.5,LED
samsung,55.0,580.0,2.5,LED
samsung,55.0,580.0,2.5,LED
samsung,55.0,317.0,5.0,LED
samsung,55.0,321.0,5.0,LED
samsung,55.0,321.0,5.0,LED
samsung,55.0,321.0,5.0,LED
samsung,55.0,321.0,5.0,LED
samsung,55.0,521.0,3.0,LED
samsung,55.0,521.0,3.0,LED
samsung,55.0,521.0,3.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,321.0,5.0,LED
samsung,55.0,321.0,5.0,LED
samsung,55.0,321.0,5.0,LED
samsung,55.0,321.0,5.0,LED
samsung,55.0,321.0,5.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,361.0,4.5,LED
samsung,55.0,361.0,4.5,LED
samsung,55.0,361.0,4.5,LED
samsung,55.0,361.0,4.5,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,419.0,4.0,LED
samsung,55.0,419.0,4.0,LED
samsung,55.0,419.0,4.0,LED
samsung,55.0,616.0,2.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,416.0,4.0,LED
samsung,55.0,299.0,5.5,LED
samsung,55.0,299.0,5.5,LED
samsung,55.0,299.0,5.5,LED
samsung,55.0,302.0,5.5,LED
samsung,55.0,299.0,5.5,LED
samsung,55.0,299.0,5.5,LED
samsung,55.0,299.0,5.5,LED
samsung,55.0,299.0,5.5,LED
samsung,55.0,419.0,4.0,LED
samsung,55.0,419.0,4.0,LED
samsung,55.0,419.0,4.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,273.0,6.0,LED
samsung,55.0,273.0,6.0,LED
samsung,55.0,273.0,6.0,LED
samsung,55.0,273.0,6.0,LED
samsung,55.0,273.0,6.0,LED
samsung,55.0,397.0,4.0,LED
samsung,55.0,397.0,4.0,LED
samsung,55.0,397.0,4.0,LED
samsung,55.0,405.0,4.0,LED
samsung,55.0,405.0,4.0,LED
samsung,55.0,405.0,4.0,LED
samsung,55.0,397.0,4.0,LED
samsung,55.0,397.0,4.0,LED
samsung,55.0,397.0,4.0,LED
samsung,55.0,288.0,5.5,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,401.0,4.0,LED
samsung,55.0,401.0,4.0,LED
samsung,55.0,401.0,4.0,LED
samsung,55.0,437.0,3.5,LED
samsung,55.0,437.0,3.5,LED
samsung,55.0,437.0,3.5,LED
samsung,55.0,401.0,4.0,LED
samsung,55.0,401.0,4.0,LED
samsung,55.0,401.0,4.0,LED
samsung,55.0,291.0,5.5,LED
samsung,55.0,291.0,5.5,LED
samsung,55.0,291.0,5.5,LED
samsung,55.0,291.0,5.5,LED
samsung,55.0,291.0,5.5,LED
samsung,55.0,357.0,4.5,LED
samsung,55.0,357.0,4.5,LED
samsung,55.0,357.0,4.5,LED
samsung,55.0,357.0,4.5,LED
samsung,55.0,291.0,5.5,LED
samsung,55.0,328.0,5.0,LED
samsung,55.0,328.0,5.0,LED
samsung,55.0,328.0,5.0,LED
samsung,55.0,755.0,1.0,LED
samsung,55.0,755.0,1.0,LED
samsung,55.0,755.0,1.0,LED
samsung,55.0,357.0,4.5,LED
samsung,55.0,357.0,4.5,LED
samsung,55.0,357.0,4.5,LED
samsung,55.0,321.0,5.0,LED
samsung,55.0,321.0,5.0,LED
samsung,55.0,321.0,5.0,LED
samsung,55.0,339.0,5.0,LED
samsung,55.0,339.0,5.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,412.0,4.0,LED
samsung,55.0,405.0,4.0,LED
samsung,55.0,405.0,4.0,LED
samsung,55.0,405.0,4.0,LED
samsung,55.0,554.0,2.5,LED
samsung,55.0,554.0,2.5,LED
samsung,55.0,554.0,2.5,LED
samsung,55.0,496.0,3.0,LED
samsung,55.0,496.0,3.0,LED
samsung,55.0,496.0,3.0,LED
samsung,55.0,554.0,2.5,LED
samsung,55.0,554.0,2.5,LED
samsung,55.0,554.0,2.5,LED
samsung,55.0,339.0,5.0,LED
samsung,55.0,496.0,3.0,LED
samsung,55.0,335.0,5.0,LED
samsung,55.0,339.0,5.0,LED
samsung,55.0,335.0,5.0,LED
samsung,55.0,313.0,5.0,LED
samsung,55.0,313.0,5.0,LED
samsung,55.0,324.0,5.0,LED
samsung,55.0,324.0,5.0,LED
samsung,55.0,375.0,4.5,LED
samsung,55.0,375.0,4.5,LED
samsung,55.0,375.0,4.5,LED
samsung,57.0,343.0,5.0,LED
samsung,57.0,343.0,5.0,LED
samsung,57.0,343.0,5.0,LED
samsung,57.0,343.0,5.0,LED
samsung,57.0,343.0,5.0,LED
samsung,57.0,343.0,5.0,LED
samsung,57.0,346.0,5.0,LED
samsung,57.0,346.0,5.0,LED
samsung,57.0,346.0,5.0,LED
samsung,60.0,430.0,4.5,LED
samsung,60.0,383.0,5.0,LED
samsung,64.0,992.0,1.5,LED
samsung,64.0,992.0,1.5,LED
samsung,64.0,992.0,1.5,LED
samsung,64.0,558.0,4.0,LED
samsung,64.0,558.0,4.0,LED
samsung,64.0,565.0,4.0,LED
samsung,64.0,565.0,4.0,LED
samsung,64.0,1127.0,1.0,LED
samsung,64.0,1127.0,1.0,LED
samsung,64.0,1127.0,1.0,LED
samsung,64.0,1087.0,1.0,LED
samsung,64.0,1087.0,1.0,LED
samsung,64.0,1087.0,1.0,LED
samsung,64.0,426.0,5.0,LED
samsung,64.0,426.0,5.0,LED
samsung,64.0,426.0,5.0,LED
samsung,64.0,744.0,2.5,LED
samsung,64.0,744.0,2.5,LED
samsung,64.0,744.0,2.5,LED
samsung,64.0,430.0,5.0,LED
samsung,64.0,430.0,5.0,LED
samsung,64.0,543.0,4.0,LED
samsung,64.0,543.0,4.0,LED
samsung,64.0,744.0,2.5,LED
samsung,64.0,744.0,2.5,LED
samsung,64.0,426.0,5.0,LED
samsung,64.0,430.0,5.0,LED
samsung,64.0,430.0,5.0,LED
samsung,64.0,430.0,5.0,LED
samsung,64.0,806.0,2.5,LED
samsung,64.0,806.0,2.5,LED
samsung,64.0,806.0,2.5,LED
samsung,64.0,459.0,5.0,LED
samsung,64.0,459.0,5.0,LED
samsung,64.0,383.0,5.5,LED
samsung,64.0,430.0,5.0,LED
samsung,64.0,430.0,5.0,LED
samsung,65.0,390.0,5.5,LED
samsung,65.0,390.0,5.5,LED
samsung,65.0,390.0,5.5,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,766.0,2.5,LED
samsung,65.0,766.0,2.5,LED
samsung,65.0,766.0,2.5,LED
samsung,65.0,554.0,4.0,LED
samsung,65.0,554.0,4.0,LED
samsung,65.0,554.0,4.0,LED
samsung,65.0,773.0,2.5,LED
samsung,65.0,773.0,2.5,LED
samsung,65.0,773.0,2.5,LED
samsung,65.0,1065.0,1.0,LED
samsung,65.0,1065.0,1.0,LED
samsung,65.0,1065.0,1.0,LED
samsung,65.0,1073.0,1.0,LED
samsung,65.0,1073.0,1.0,LED
samsung,65.0,1073.0,1.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,554.0,4.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,416.0,5.5,LED
samsung,65.0,751.0,2.5,LED
samsung,65.0,751.0,2.5,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,437.0,5.0,LED
samsung,65.0,437.0,5.0,LED
samsung,65.0,437.0,5.0,LED
samsung,65.0,437.0,5.0,LED
samsung,65.0,551.0,4.0,LED
samsung,65.0,551.0,4.0,LED
samsung,65.0,551.0,4.0,LED
samsung,65.0,1120.0,1.0,LED
samsung,65.0,1120.0,1.0,LED
samsung,65.0,1120.0,1.0,LED
samsung,65.0,580.0,4.0,LED
samsung,65.0,580.0,4.0,LED
samsung,65.0,580.0,4.0,LED
samsung,65.0,580.0,4.0,LED
samsung,65.0,580.0,4.0,LED
samsung,65.0,580.0,4.0,LED
samsung,65.0,1135.0,1.0,LED
samsung,65.0,1135.0,1.0,LED
samsung,65.0,1135.0,1.0,LED
samsung,65.0,744.0,2.5,LED
samsung,65.0,744.0,2.5,LED
samsung,65.0,744.0,2.5,LED
samsung,65.0,781.0,2.5,LED
samsung,65.0,781.0,2.5,LED
samsung,65.0,781.0,2.5,LED
samsung,65.0,755.0,2.5,LED
samsung,65.0,755.0,2.5,LED
samsung,65.0,755.0,2.5,LED
samsung,65.0,897.0,2.0,LED
samsung,65.0,897.0,2.0,LED
samsung,65.0,897.0,2.0,LED
samsung,65.0,492.0,4.5,LED
samsung,65.0,492.0,4.5,LED
samsung,65.0,492.0,4.5,LED
samsung,65.0,492.0,4.5,LED
samsung,65.0,419.0,5.0,LED
samsung,65.0,430.0,5.0,LED
samsung,65.0,430.0,5.0,LED
samsung,65.0,430.0,5.0,LED
samsung,65.0,430.0,5.0,LED
samsung,65.0,430.0,5.0,LED
samsung,65.0,569.0,4.0,LED
samsung,65.0,569.0,4.0,LED
samsung,65.0,569.0,4.0,LED
samsung,65.0,437.0,5.0,LED
samsung,65.0,430.0,5.0,LED
samsung,65.0,394.0,5.5,LED
samsung,65.0,394.0,5.5,LED
samsung,65.0,394.0,5.5,LED
samsung,65.0,394.0,5.5,LED
samsung,65.0,569.0,4.0,LED
samsung,65.0,569.0,4.0,LED
samsung,65.0,569.0,4.0,LED
samsung,65.0,503.0,4.5,LED
samsung,65.0,503.0,4.5,LED
samsung,65.0,503.0,4.5,LED
samsung,65.0,452.0,5.0,LED
samsung,65.0,452.0,5.0,LED
samsung,65.0,452.0,5.0,LED
samsung,65.0,452.0,5.0,LED
samsung,65.0,963.0,1.5,LED
samsung,65.0,963.0,1.5,LED
samsung,65.0,963.0,1.5,LED
samsung,65.0,562.0,4.0,LED
samsung,65.0,562.0,4.0,LED
samsung,65.0,562.0,4.0,LED
samsung,65.0,532.0,4.0,LED
samsung,65.0,532.0,4.0,LED
samsung,65.0,532.0,4.0,LED
samsung,65.0,697.0,3.0,LED
samsung,65.0,569.0,4.0,LED
samsung,65.0,569.0,4.0,LED
samsung,65.0,569.0,4.0,LED
samsung,65.0,1025.0,1.0,LED
samsung,65.0,1025.0,1.0,LED
samsung,65.0,1025.0,1.0,LED
samsung,65.0,565.0,4.0,LED
samsung,65.0,565.0,4.0,LED
samsung,65.0,565.0,4.0,LED
samsung,65.0,569.0,4.0,LED
samsung,65.0,569.0,4.0,LED
samsung,65.0,569.0,4.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,412.0,5.5,LED
samsung,65.0,412.0,5.5,LED
samsung,65.0,412.0,5.5,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,426.0,5.0,LED
samsung,65.0,463.0,5.0,LED
samsung,65.0,959.0,1.5,LED
samsung,65.0,959.0,1.5,LED
samsung,65.0,959.0,1.5,LED
samsung,65.0,492.0,4.5,LED
samsung,65.0,492.0,4.5,LED
samsung,65.0,492.0,4.5,LED
samsung,65.0,492.0,4.5,LED
samsung,65.0,492.0,4.5,LED
samsung,65.0,492.0,4.5,LED
samsung,65.0,317.0,6.0,LED
samsung,65.0,317.0,6.0,LED
samsung,65.0,317.0,6.0,LED
samsung,65.0,317.0,6.0,LED
samsung,65.0,317.0,6.0,LED
samsung,65.0,540.0,4.0,LED
samsung,65.0,540.0,4.0,LED
samsung,65.0,540.0,4.0,LED
samsung,65.0,536.0,4.0,LED
samsung,65.0,536.0,4.0,LED
samsung,65.0,536.0,4.0,LED
samsung,65.0,562.0,4.0,LED
samsung,65.0,562.0,4.0,LED
samsung,65.0,562.0,4.0,LED
samsung,65.0,521.0,4.0,LED
samsung,65.0,521.0,4.0,LED
samsung,65.0,521.0,4.0,LED
samsung,65.0,565.0,4.0,LED
samsung,65.0,565.0,4.0,LED
samsung,65.0,565.0,4.0,LED
samsung,65.0,952.0,1.5,LED
samsung,65.0,952.0,1.5,LED
samsung,65.0,952.0,1.5,LED
samsung,65.0,419.0,5.0,LED
samsung,65.0,478.0,4.5,LED
samsung,65.0,478.0,4.5,LED
samsung,65.0,478.0,4.5,LED
samsung,65.0,419.0,5.0,LED
samsung,65.0,419.0,5.0,LED
samsung,65.0,419.0,5.0,LED
samsung,65.0,419.0,5.0,LED
samsung,65.0,448.0,5.0,LED
samsung,65.0,448.0,5.0,LED
samsung,65.0,448.0,5.0,LED
samsung,65.0,448.0,5.0,LED
samsung,65.0,419.0,5.0,LED
samsung,65.0,463.0,5.0,LED
samsung,65.0,463.0,5.0,LED
samsung,65.0,463.0,5.0,LED
samsung,65.0,379.0,5.5,LED
samsung,65.0,379.0,5.5,LED
samsung,65.0,379.0,5.5,LED
samsung,65.0,952.0,1.5,LED
samsung,65.0,952.0,1.5,LED
samsung,65.0,952.0,1.5,LED
samsung,65.0,448.0,5.0,LED
samsung,65.0,448.0,5.0,LED
samsung,65.0,448.0,5.0,LED
samsung,67.0,507.0,4.5,LED
samsung,67.0,507.0,4.5,LED
samsung,67.0,507.0,4.5,LED
samsung,69.0,496.0,5.0,LED
samsung,69.0,496.0,5.0,LED
